ID,SMILES
327,O=CC1=NC(=CC=C1)N1CCCCC1
328,CC(C)(C)OC1=NC(C=O)=CC=C1
329,O=CC1=NC(=CC=C1)C1=CC=CO1
330,FC(F)(F)OC1=CC(=CC=C1)C1=CC=CC(C=O)=N1
331,FC(F)(F)C1=CC=C(C=C1)C1=CC=CC(C=O)=N1
332,CCOC(=O)C1=CC=C(C=O)N=C1
333,OCC1=CN=C(C=O)C=C1
334,CCOC1=CC=C2N=C(C=O)C=CC2=C1
335,OC1=CC(C=O)=NC2=CC=CC=C12
336,FC(F)OC1=CC=NC(C=O)=C1
337,CCOC(=O)C1=CC=CN=C1C=O
338,OC1=CC(Cl)=NC(C=O)=C1Cl
339,FC(F)OC1=CC(C=O)=NC=C1Cl
340,FC(F)OC1=CC=NC(C=O)=C1Cl
341,FC(F)(F)C1=CN=C(C=O)C(SC2=CC=C(Cl)C=C2)=C1
342,O=CC1=CC2=CC=CN=C2C=N1
343,O=CC1=NC=CC2=CC=CN=C12
344,O=CC1=NC=CC2=CC=NC=C12
345,O=CC1=NC=CC2=CN=CC=C12
346,O=CC1=NC=CC2=C1NC=C2
347,ClC1=NC(C=O)=CC(I)=C1OCC1=CC=CC=C1
348,ClC1=NC(C=O)=CC=C1OCC1=CC=CC=C1
349,CC1=CC(=CC(C=O)=N1)C(F)(F)F
350,FC(F)(F)C(F)(F)C1=CC=CC(C=O)=N1
351,CC1=CN=C(C=O)C(Br)=C1
352,C[Si](C)(C)C1=C(F)C(C=O)=NC=C1
353,CCOC1=CC(C=O)=NC=C1CC
354,COC1=CC(C=O)=NC=C1C
355,O=CC1=CC2=C(OCS2)C=N1
356,CC1=CC(C=O)=NC(C)=C1
357,OB(O)C1=C(Cl)C=C(C=O)N=C1
358,ClC1=CN=C(C=O)C(COC2CCCCO2)=C1
359,CCOC(=O)C1=CC(Br)=CN=C1C=O
360,CC1=CN=C(C=O)C(=C1)C(F)(F)F
361,ClC1=C(Br)C(C=O)=NC=C1
362,CCC1=CC(C)=CN=C1C=O
363,O=CC1=NC2=C(CCCC2)C=C1
364,COC1=CC=C(C=O)N=C1C
365,COC1=CN=C(C=O)C=C1Cl
366,FC1=CN=C(C=O)C2=C1C=CN2
367,O=CC1=C2C=CNC2=CC=N1
368,ClC1=CC2=C(C=CN2)N=C1C=O
369,NC1=C(Cl)N=C(C=O)C=C1
370,C=CC1=NC(C=O)=CC=C1
371,COC1=CC(=CN=C1C=O)C(F)(F)F
372,CC1=CC(N)=CC(C=O)=N1
373,O.OC(=O)C1=CC=CN=C1C=O
374,FC(F)(F)CCOC1=C(C=O)N=CC=C1
375,CC1=CC=C(C=O)N=C1C
376,CC1=CC(=CN=C1C=O)C(F)(F)F
377,COC1=C(C=O)N=CC(C)=C1
378,COC1=CN=C(C=O)C(C)=C1
379,FC1=C(Cl)C=C(C=O)N=C1
380,CC(C)OC1=CN=C(C=O)C=C1
381,FC1=CC(=C(C=O)N=C1)C(F)(F)F
382,CC(C)OC1=C(C=O)N=CC=C1
383,CC(C)(C)C1=C(C=O)N=CC=C1
384,CC(C)C1=C(C=O)N=CC=C1
385,FC(F)(F)OC1=CC=CN=C1C=O
386,O=CC1=NC=CC(=C1)N1CCCC1
387,COC1=C(Cl)C=CN=C1C=O
388,CC(C)C1=CC=CC(C=O)=N1
389,CCCOC1=C(C=O)N=CC=C1
390,CN1CCN(CC1)C1=CC=CC(C=O)=N1
391,FC1=CC=C(C=C1)C1=CC(C=O)=NC=C1
392,FC1=CN=C(C=O)C(=C1)N(=O)=O
393,CC1=CN=C(C=O)C(C)=C1Br
394,BrC1=CN=C(C=O)C2=CC=CC=C12
395,NC1=CN=C(C=O)C=C1
396,ClC1=CC(C=O)=NC(Br)=C1
397,O=CC1=CC=CC(=N1)C1=CC=NC=C1
398,O=CC1=NC=C(C=C1)C1=CN=CC=C1
399,CC1=CC(O)=CN=C1C=O
400,BrC1=C(C=O)N=CC(=C1)N(=O)=O
401,O=CC1=NC(=CC=C1)N(=O)=O
402,ClC1=CC2=CN=C(C=O)C=C2C=C1
403,O=CC1=NC2=C(SCC(=O)N2)C=C1
404,O=CC1=C(C=CC=N1)N1CCOCC1
405,CC(C)(C)OC(=O)N1CCN(CC1)C1=CN=C(C=O)C=C1
406,COC1=CC=C(C=C1)C1=CC(C=O)=NC=C1
407,CC1=CC=C(C=C1)C1=CC(C=O)=NC=C1
408,O=CC1=C(C=CC=N1)N1CCCC1
409,O=CC1=NC=C(C=C1)N1CCSC1
410,CN(C)C1CCN(CC1)C1=C(C=O)N=CC=C1
411,O=CC1=C(C=CC=N1)N1CCSC1
412,CN(C)C1CCN(CC1)C1=CN=C(C=O)C=C1
413,CC(C)(C)OC(=O)N1CCN(CC1)C1=C(C=O)N=CC=C1
414,FC(F)(F)C1=C2N=C(C=O)C=CC2=CC(Br)=C1
415,CN(C)C1=C2N=C(C=O)C=CC2=C(C=C1)N(=O)=O
416,FC1=C2C=CC(C=O)=NC2=C(Br)C=C1
417,IC1=CC=CC2=C1N=C(C=O)C=C2
418,CC1=C(C)C=C2N=C(C=O)C=CC2=C1
419,ClC1=C(C=CC(C=O)=N1)C#N
420,FC1=C(F)C2=C(C=C1)N=C(C=O)C=C2
421,COC1=C(Cl)C2=C(C=C1)N=C(C=O)C=C2
422,CC(C)(C)OC(=O)NC1=C2N=C(C=O)C=CC2=CC(F)=C1
423,ClC1=CC(Cl)=C(C2=C1C=CC(C=O)=N2)N(=O)=O
424,COC(=O)C1=C(C=O)N=C(C=C1)C#N
425,O=CC1=CC=CC(=N1)C1=NC(C=O)=CC=C1
426,NC1=C(F)C=CC2=C1C=CC(C=O)=N2
427,NC1=C2C=CC(C=O)=NC2=C(F)C=C1
428,CC1=C(F)C=C2C=CC(C=O)=NC2=C1
429,FC1=C2C=CC(C=O)=NC2=C(C=C1)N(=O)=O
430,CC1=CC(F)=C2N=C(C=O)C=CC2=C1N
431,CC1=C2C=CC(C=O)=NC2=C(Br)C=C1F
432,CC1=CC(F)=C(C2=C1N=C(C=O)C=C2)N(=O)=O
433,CC1=C(F)C2=C(C=C1)C=CC(C=O)=N2
434,CC1=CC(F)=C2N=C(C=O)C=CC2=C1N(=O)=O
435,FC1=C(Br)C2=C(C=C1)N=C(C=O)C=C2
436,FC1=C2N=C(C=O)C=CC2=C(Br)C=C1
437,CC1=CC(F)=C(N)C2=C1N=C(C=O)C=C2
438,CC1=CC(F)=C(Br)C2=C1N=C(C=O)C=C2
439,FC1=C(C2=C(C=C1)N=C(C=O)C=C2)N(=O)=O
440,FC1=C(Br)C2=C(C=C1)C=CC(C=O)=N2
441,CC1=C(F)C=C2C=CC(C=O)=NC2=C1Br
442,CC1=C(F)C=C2C=CC(C=O)=NC2=C1N(=O)=O
443,CC1=CC(N)=C2C=CC(C=O)=NC2=C1F
444,CC1=C(F)C=C(C2=C1C=CC(C=O)=N2)N(=O)=O
445,CC1=CC(=C2C=CC(C=O)=NC2=C1F)N(=O)=O
446,CC1=C(F)C=C(N)C2=C1C=CC(C=O)=N2
447,CC1=CC(F)=C2N=C(C=O)C=CC2=C1
448,CC1=CC(F)=C2N=C(C=O)C=CC2=C1Br
449,FC1=C(C2=C(C=C1)C=CC(C=O)=N2)N(=O)=O
450,NC1=C2N=C(C=O)C=CC2=C(F)C=C1
451,CC1=C(F)C=CC2=C1C=CC(C=O)=N2
452,NC1=C(F)C=CC2=C1N=C(C=O)C=C2
453,CC1=C2C=CC(C=O)=NC2=C(F)C=C1
454,CCOC(=O)C1=C(Cl)C=CN=C1C=O
455,COC(=O)C1=C(C=O)N=C(C=C1)C1=CN=CC=C1
456,CCOC1=CC=C(C=C1)C1=NC(C=O)=C(C=C1)C(=O)OC
457,COC(=O)C1=C(C=O)N=C(C=C1)C1=CC(OC)=CC=C1
458,COC(=O)C1=C(C=O)N=C(C=C1)C1=CC=CC=C1OC
459,CCOC1=NC(C=O)=C(C=C1)C(=O)OC
460,CCOC1=C(Br)C=C(C(=O)OC)C(C=O)=N1
461,COC(=O)C1=C(C=O)N=C(OCC2=CC=NC=C2)C=C1
462,COC(=O)C1=C(C=O)N=C(OC)C=C1
463,COC(=O)C1=CC(Cl)=C(OC)N=C1C=O
464,COC(=O)C1=C(C=O)N=C(C=C1)C(F)(F)F
465,COC(=O)C1=CC(I)=C(Cl)N=C1C=O
466,COC(=O)C1=CC(Cl)=C(Cl)N=C1C=O
467,ClC1=C(Br)C=CN=C1C=O
468,COC(=O)C1=C(C=O)N=C(OCC2=CC=C(OC)C=C2)C=C1
469,COC(=O)C1=C(C=O)N=C(OCC2=CC=C(Cl)C=C2)C=C1
470,COC(=O)C1=CC(Br)=C(Cl)N=C1C=O
471,COC(=O)C1=C(C=O)N=C(OC(C)C)C=C1
472,COC(=O)C1=C(C=O)N=C(OCC2=CN=CC=C2)C=C1
473,CCOC1=C(Cl)C=C(C(=O)OC)C(C=O)=N1
474,COC(=O)C1=C(C=O)N=C(OCC2=CC=CC=N2)C=C1
475,CC1=C2N=C(C=O)C=CC2=C(Cl)C=C1
476,CC1=C2C=CC(C=O)=NC2=C(C)C=C1
477,CC1=C(C)C2=C(C=C1)C=CC(C=O)=N2
478,COC(=O)C1=C(C=O)N=C(C=C1)C1=CC=CC=C1
479,COC(=O)C1=C(C=O)N=C(C=C1)C1=C(OC)C=CC(OC)=C1
480,COC(=O)C1=C(C=O)N=C(C=C1)C1=CC=C(OC)C=C1
481,COC(=O)C1=C(C=O)N=C(C=C1)C1=CC(OC)=C(OC)C=C1
482,FC(F)(F)C1=CC=CC2=C1N=C(C=O)C=C2
483,FC(F)(F)C1=CC2=C(C=C1)N=C(C=O)C=C2
484,CC(C)(C)OC(=O)NC1=CC2=C(C=C1)N=C(C=O)C=C2
485,CN(C)C1=CC(C=O)=NC=C1
486,COC(=O)C1=CC2=C(NC3=C2C=CC=C3)C(C=O)=N1
487,FC(F)(F)C1=C(Cl)C=CC(C=O)=N1
488,FC1=CN=C(C=O)C=C1Br
